asin	title	subcat1	subcat2	obj1	pb1	obj2	pb2	obj3	pb3	obj4	pb4	obj5	pb5	obj6	pb6	obj7	pb7
0030177448	Holt Modern Biology: Student Edition Grades 9-12 1999 1st Edition	Teen & Young Adult	Education & Reference	bird	81.5862953663												
0030223695	Functional Anatomy of the Vertebrates: An Evolutionary Perspective 3rd Edition	New, Used & Rental Textbooks	Medicine & Health Sciences	bird	69.6327507496												
0030311063	Medical Spanish: A Conversational Approach (with Audio CD) (World Languages) 2nd Edition	Medical Books	Medicine	tie	60.7804894447	bicycle	52.1496653557										
0030339286	El proximo paso 2nd Edition	New, Used & Rental Textbooks	Humanities	umbrella	60.2008998394												
0030352991	The Ancient Near East: Ancient History Series, Volume I 1st Edition	New, Used & Rental Textbooks	Humanities	vase	76.7379105091												
0030355532	Applications of Microsoft Excel in Analytical Chemistry 1st Edition	Computers & Technology	Software	clock	58.158403635												
0030368782	Holt Elements of Literature: Student Edition Grade 9 Third Course 2009 1st Edition	Teen & Young Adult	Education & Reference	book	72.0722079277												
0030390931	Holt Science Spectrum: Physical Science: Student Edition 2006 1st Edition	Teen & Young Adult	Education & Reference	book	53.8647651672												
0030398886	Bien dit!: Student Edition Level 1 2008 2013th Edition	Teen & Young Adult	Education & Reference	cup	55.019068718												
0030426979	Bien dit!: Student Edition Level 2 2008 1st Edition	Teen & Young Adult	Education & Reference	boat	64.2109692097												
003045204X	Holt iExpresate! Level 1, Student Edition 1st Edition	Children's Books	Education & Reference	horse	55.3601682186												
0030453720	¡Expresate!: Spanish 3	Teen & Young Adult	Education & Reference	boat	71.8872129917												
0030512379	Ven Conmigo: Adelante, Level 1A-1B (Spanish Edition) (Spanish)	Teen & Young Adult	Education & Reference	teddy	53.2758712769												
0030565413	Holt, Rinehart and Winston: Modern Biology Student Edition Edition	Teen & Young Adult	Education & Reference	bird	75.2236545086												
0030646812	Holt American Nation: Student Edition Grades 9-12 2003 1st Edition	Teen & Young Adult	Education & Reference	bird	79.1428506374	cat	64.4237518311										
0030650011	Allez, viens!: Cahier d’activités Level 2 1st Edition	Teen & Young Adult	Education & Reference	carton	90.4077887535	book	55.4757416248										
0030651786	Modern Biology: Student Edition 2006 1st Edition	Teen & Young Adult	Education & Reference	bird	90.3313994408												
003066473X	Holt Biology: Student Edition 2004 1st Edition	Teen & Young Adult	Education & Reference	dog	81.4901530743												
0030672783	Elements of Literature: First Course, Student Edition 1st Edition	Literature & Fiction	History & Criticism	boat	58.1198632717												
0030751195	Basic Italian (Workbook/Laboratory Manual) 7th Edition	New, Used & Rental Textbooks	Humanities	maze	75.2415657043												
0030971764	HRW English Workshop: Student Edition Grade 9 1st Edition	Teen & Young Adult	Education & Reference	carton	59.5138728619												
003097285X	ANALYTICAL CHEMISTRY 6/E (Saunders Golden Sunburst Series) 6th Edition	Science & Math	Chemistry	donut	83.6475908756												
0030990009	Warriner's Handbook, First Course 1st Edition	Children's Books	Education & Reference	book	60.1435720921												
0060000783	Strength for the Journey: Biblical Wisdom for Daily Living Paperback	Christian Books & Bibles	Christian Living	tie	99.8702049255												
0060001046	Bad Boys Paperback	Children's Books	Animals	dog	61.6422533989												
0060001100	The Perfect Pet Paperback	Children's Books	Growing Up & Facts of Life	bird	85.0382268429	cat	73.5853493214										
006000178X	Harold and the Purple Crayon: Under the Sea (Festival Readers) Paperback	Children's Books	Literature & Fiction	clock	77.1718859673												
0060001798	Harold and the Purple Crayon: Race Car (Festival Readers) Paperback	Children's Books	Literature & Fiction	clock	68.7725901604												
006000200X	Mildred and Sam (I Can Read Level 2) Paperback	Children's Books	Growing Up & Facts of Life	teddy	91.2277638912												
0060002239	Dip It! Great Party Food to Spread, Spoon, and Scoop Hardcover	Cookbooks, Food & Wine	Main Courses & Side Dishes	bowl	75.9157657623												
0060002360	Thanksgiving Day Thanks Hardcover	Children's Books	Growing Up & Facts of Life	teddy	88.2825136185												
0060002719	Mark Twain Audio CD Collection Audio CD	Literature & Fiction	Short Stories & Anthologies	chair	50.3460943699												
0060004681	Inside Mouse, Outside Mouse Paperback	Children's Books	Growing Up & Facts of Life	bird	98.9054441452												
0060004770	Death of the Party (Death on Demand Mysteries, No. 16) Mass Market Paperback	Literature & Fiction	History & Criticism	sports ball	53.388184309												
006000505X	Minnie and Moo: The Night of the Living Bed (I Can Read Level 3) Paperback	Children's Books	Literature & Fiction	teddy	76.0484755039												
0060005068	Minnie and Moo: The Attack of the Easter Bunnies (I Can Read Book 3) Hardcover	Children's Books	Literature & Fiction	teddy	71.9851970673												
0060005378	One Lighthouse, One Moon Paperback	Children's Books	Science, Nature & How It Works	cat	57.8063249588												
006000603X	Ridin' High, Livin' Free: Hell-Raising Motorcycle Stories Paperback	Biographies & Memoirs	Arts & Literature	motorcycle	52.037280798												
0060006358	Life Goes on Hardcover	Christian Books & Bibles	Protestantism	umbrella	51.7186403275												
0060006412	A Thousand Pieces of Gold: Growing Up Through China's Proverbs Paperback	Biographies & Memoirs	Historical	bicycle	50.0777125359												
0060007281	A Fine, Fine School Paperback	Children's Books	Growing Up & Facts of Life	teddy	79.4978916645												
0060007656	Days to Celebrate: A Full Year of Poetry, People, Holidays, History, Fascinating Facts, and More Hardcover	Children's Books	Education & Reference	bird	92.5005972385												
0060007826	Unholy Ghost: Writers on Depression Paperback	Science & Math	Mathematics	car	58.0477356911												
006000794X	Ruby Ridge: The Truth and Tragedy of the Randy Weaver Family Paperback	History	Americas	bakery	65.2833163738												
0060008032	Angels Mass Market Paperback	Literature & Fiction	Women's Fiction	bottle	77.0912706852												
0060008725	Tishomingo Blues Hardcover	Literature & Fiction	United States	bird	59.2104136944												
0060009268	The Trouble With Valentine's Day Mass Market Paperback	Literature & Fiction	United States	bed	66.7586326599												
0060010088	His Brother's Keeper: One Family's Journey to the Edge of Medicine Paperback	Health, Fitness & Dieting	Diseases & Physical Ailments	candle	88.2447719574												
0060010126	Owen's Marshmallow Chick Board book	Children's Books	Animals	teddy	51.380354166												
0060011599	The Essential Lewis and Clark (Lewis & Clark Expedition) Paperback	History	Americas	cow	56.4244925976												
0060012749	The Joy of Gay Sex, Revised & Expanded Third Edition 3rd ed. Edition	Politics & Social Sciences	Social Sciences	cat	72.5073933601												
0060012757	The Essential Book of Jewish Festival Cooking: 200 Seasonal Holiday Recipes and Their Traditions Hardcover	Cookbooks, Food & Wine	Special Diet	fork	88.218408823	sandwich	52.5999188423										
0060013230	The High-Rise Private Eyes #4: The Case of the Troublesome Turtle Paperback	Children's Books	Literature & Fiction	teddy	52.1359205246												
0060013249	Celtic Daily Prayer: Prayers and Readings From the Northumbria Community Rev and Updated ed. Edition	New, Used & Rental Textbooks	Humanities	prayer_rug	99.7656941414												
0060013494	The Law at Randado Mass Market Paperback	Literature & Fiction	Genre Fiction	horse	91.1359369755												
0060013508	Gunsights Mass Market Paperback	Literature & Fiction	Genre Fiction	horse	82.3360323906												
0060013524	Last Stand at Saber River Mass Market Paperback	Literature & Fiction	Genre Fiction	cow	88.2201313972												
0060013540	Beetle McGrady Eats Bugs! Hardcover	Children's Books	Growing Up & Facts of Life	cup	78.623187542												
0060013966	The Vineyard Kitchen: Menus Inspired by the Seasons (Cookbooks) Hardcover	Cookbooks, Food & Wine	Regional & International	bottle	66.6158080101	bowl	64.029866457										
0060080930	The Story of Little Babaji Paperback	Children's Books	Animals	umbrella	99.9953389168	zebra	76.0363817215										
0060081759	Queen of Christmas (Ann Estelle Stories) Hardcover	Children's Books	Growing Up & Facts of Life	teddy	62.3426735401												
0060081902	Queen of Halloween (Ann Estelle Stories) Hardcover	Children's Books	Growing Up & Facts of Life	orange	54.2157232761												
0060082364	Three Little Pigs (Once Upon a Time (Harper)) Board book	Children's Books	Animals	teddy	55.7665228844												
0060082372	Three Billy Goats Gruff (Once Upon a Time (Harper)) Board book	Children's Books	Fairy Tales, Folk Tales & Myths	dog	69.2801952362												
0060084669	Everyday Asian: From Soups to Noodles, From Barbecues to Curries, Your Favorite Asian Recipes Made Easy Hardcover	Cookbooks, Food & Wine	Regional & International	bowl	55.8673501015												
0060085568	Charmed Lives: A Family Romance Paperback	Literature & Fiction	Dramas & Plays	tie	63.4582936764												
0060085894	Frida: A Biography of Frida Kahlo Paperback	Arts & Photography	History & Criticism	mask	95.9409475327												
0060086122	The RealAge Diet: Make Yourself Younger with What You Eat Paperback	Health, Fitness & Dieting	Diets & Weight Loss	apple	91.1052584648												
0060087781	Diaspora: Homelands in Exile (2 Volume Set) Hardcover	Arts & Photography	Photography & Video	tv	75.0792264938												
0060088591	I, Crocodile Paperback	Children's Books	Animals	book	81.5412640572												
0060089083	Little Bo in Italy: The Continued Adventures of Bonnie Boadicea (Julie Andrews Collection) Hardcover	Children's Books	Geography & Cultures	cat	99.695789814												
0060089113	Little Bo in London Hardcover	Children's Books	Growing Up & Facts of Life	cat	99.0987241268												
0060089261	N. C. Wyeth: A Biography Paperback	Arts & Photography	History & Criticism	dog	71.0730731487												
006009012X	How to Make War (Fourth Edition): A Comprehensive Guide to Modern Warfare in the Twenty-first Century 4th Edition	New, Used & Rental Textbooks	Humanities	car	52.0369827747												
0060090464	Cindy's Last Hope (Thoroughbred, No. 54) Paperback	Children's Books	Animals	horse	95.422065258												
0060090472	Great Expectations (Thoroughbred, No. 55) Paperback	Children's Books	Animals	horse	88.2185339928												
0060090480	Hoofprints in the Snow (Thoroughbred #56) Mass Market Paperback	Children's Books	Animals	horse	98.6471354961												
0060090499	Faith in a Long Shot (Thoroughbred #57) Paperback	Children's Books	Animals	horse	95.5369412899												
0060090502	Thoroughbred #58: Christina's Shining Star Paperback	Children's Books	Animals	horse	95.9829568863												
0060090510	Star's Inspiration (Thoroughbred #59) Paperback	Children's Books	Animals	horse	59.0200841427												
0060090820	Gingerbread Mouse Paperback	Children's Books	Animals	teddy	71.0580229759												
0060090928	All in Just One Cookie Hardcover	Children's Books	Science, Nature & How It Works	bird	76.5021085739												
006009110X	A Drop of Blood (Let's-Read-and-Find-Out Science 2) Paperback	Children's Books	Literature & Fiction	bird	62.175321579												
0060091460	Ashleigh #15: Stardust's Foal Paperback	Children's Books	Animals	horse	74.6323764324												
0060092149	Married to the Viscount (Swanlea Spinsters, Book 5) Mass Market Paperback	Literature & Fiction	Genre Fiction	gown	94.8506951332												
0060092165	Two Cooks A-Killing: An Angie Amalfi Mystery Mass Market Paperback	Mystery, Thriller & Suspense	Mystery	donut	72.3473966122												
006009298X	Temptation of a Proper Governess Mass Market Paperback	Romance	Historical	gown	96.7553317547												
0060093609	The Conquest Paperback	Literature & Fiction	Literary	bed	63.7233197689												
0060094540	Biscuit Loves School Giant Lift-the-Flap Board book	Children's Books	Growing Up & Facts of Life	teddy	99.3288934231												
0060094613	Biscuit and the Baby (My First I Can Read) Paperback	Children's Books	Growing Up & Facts of Life	teddy	62.803119421	bed	51.4753580093										
0060094621	Biscuit Loves Mother's Day (Biscuit) Paperback	Children's Books	Growing Up & Facts of Life	teddy	56.7576169968												
0060094648	Biscuit's Fourth of July Paperback	Children's Books	Animals	dog	74.7451424599	cat	61.8573367596	teddy	56.2								
0060094656	Biscuit's Graduation Day Paperback	Children's Books	Growing Up & Facts of Life	teddy	90.9978449345												
0060094672	Biscuit Gives a Gift Board book	Children's Books	Animals	teddy	83.0854773521	bird	56.8353831768										
0060094680	Biscuit's Snowy Day Board book	Children's Books	Animals	teddy	66.1868155003												
0060094702	Biscuit's Pet & Play Christmas: A Touch & Feel Book Board book	Children's Books	Animals	teddy	93.1129813194												
0060094931	The Bromeliad Trilogy: Truckers, Diggers, and Wings Hardcover	Teen & Young Adult	Literature & Fiction	car	51.8293678761												
0060095857	Fairy Realm #1: The Charm Bracelet (Fairy Realm (Paperback)) Paperback	Children's Books	Growing Up & Facts of Life	teddy	58.2112848759	umbrella	56.6074728966										
006009592X	The Last Fairy-Apple Tree (Fairy Realm, No. 4) Hardcover	Children's Books	Growing Up & Facts of Life	bird	74.998152256												
