asin	title	subcat1	subcat2	obj1	pb1	obj2	pb2	obj3	pb3	obj4	pb4	obj5	pb5	obj6	pb6	obj7	pb7
0375725423	Jefferson Davis, American Paperback	History	Americas	tie	67.2905921936												
037572639X	The Last Empire: Essays 1992-2000 Paperback	Politics & Social Sciences	Politics & Government	prayer_rug	51.4211595058												
0375727434	Hateship, Friendship, Courtship, Loveship, Marriage: Stories Paperback	Literature & Fiction	Genre Fiction	tie	65.8932507038												
0375751548	In Search of Lost Time: Swann's Way, Vol. 1 Paperback	Humor & Entertainment	Humor	bed	97.6468920708	book	72.0386087894										
0375752501	The Magnificent Ambersons (Modern Library 100 Best Novels) Paperback	Literature & Fiction	Genre Fiction	book	59.6700668335												
037575251X	The Call of the Wild, White Fang & To Build a Fire (Modern Library Classics) Paperback	Literature & Fiction	Action & Adventure	dog	95.5496966839												
0375756779	Plutarch's Lives, Volume 2 (Modern Library Classics) Paperback	Biographies & Memoirs	Historical	clock	71.1108624935	potted plant	53.8827300072										
0375759034	Wieland: or, The Transformation: An American Tale and Other Stories (Modern Library Classics) Paperback	Literature & Fiction	Genre Fiction	candle	99.8791277409	dog	62.882488966	bed	55.9216141701								
0375759913	Broken Open: How Difficult Times Can Help Us Grow Paperback	Self-Help	Motivational	bird	99.9655008316												
0375760466	A World Made New: Eleanor Roosevelt and the Universal Declaration of Human Rights 1st Edition	New, Used & Rental Textbooks	Humanities	tie	87.8936827183												
0375800662	A Mouse Called Wolf Paperback	Children's Books	Literature & Fiction	cat	76.4259636402	teddy bear	52.1566927433										
0375802630	Shadow Horse (Shadow Horse Series) Mass Market Paperback	Teen & Young Adult	Literature & Fiction	horse	89.4525229931												
0375802843	The Great Race (Step-Into-Reading, Step 1) Paperback	Children's Books	Literature & Fiction	truck	71.7781305313												
0375803289	Jack and the Leprechaun (Pictureback(R)) Paperback	Children's Books	Geography & Cultures	teddy bear	60.6157064438	cat	51.4382064342										
0375806113	Stage Fright on a Summer Night (Magic Tree House #25) Paperback	Children's Books	Arts, Music & Photography	sports ball	71.3774740696												
0375810455	Too Big for Diapers (Sesame Street) (Too Big Board Books) Board book	Children's Books	Growing Up & Facts of Life	teddy bear	95.9675967693												
0375811206	Lewis and Clark: A Prairie Dog for the President (Step into Reading, Step 3) Paperback	Children's Books	History	dog	72.8188157082												
0375811249	The Berenstain Bears' Dollars and Sense Paperback	Children's Books	Growing Up & Facts of Life	teddy bear	85.3973925114												
037581132X	The Berenstain Bears and the Mama's Day Surprise Paperback	Children's Books	Growing Up & Facts of Life	cup	73.583728075												
0375815058	¿Eres Mi Mama? (Bright & Early Board Books(TM)) (Spanish Edition) (Spanish) Board book	Children's Books	Growing Up & Facts of Life	teddy bear	64.8069918156	bird	63.6548519135										
0375821783	One Hundred Shoes: A Math Reader (Step-Into-Reading, Step 2) Paperback	Children's Books	Literature & Fiction	Band_Aid	96.3100910187												
0375822704	Big Enough for a Bed (Sesame Street) Board book	Children's Books	Growing Up & Facts of Life	teddy	51.0041177273	teddy bear	50.1187205315										
0375823034	Raptor Pack (Step-into-Reading, Step 5) Paperback	Children's Books	Literature & Fiction	cat	80.3379833698												
0375823735	Bilbo's Last Song: (At the Grey Havens) Hardcover	Teen & Young Adult	Literature & Fiction	horse	78.0467569828												
0375823883	Last Night I Dreamed a Circus Hardcover	Children's Books	Growing Up & Facts of Life	teddy bear	58.1993460655												
0375824308	Sergei Prokofiev's Peter and the Wolf: With a Fully-Orchestrated and Narrated CD Hardcover	Children's Books	Animals	bird	57.5734853745												
0375825061	Elmo's 12 Days of Christmas (Sesame Street) (Big Bird's Favorites Board Books) Board book	Children's Books	Early Learning	orange	63.8347566128												
0375825509	Who Needs Donuts? Hardcover	Children's Books	Growing Up & Facts of Life	car	59.9112093449												
0375826432	The Sweet Smell of Christmas (Scented Storybook) Hardcover	Children's Books	Early Learning	tie	78.2380878925	teddy bear	75.0420808792										
0375826440	Little Bunny Follows His Nose (Scented Storybook) Hardcover	Children's Books	Early Learning	potted plant	50.140440464												
0375826726	Brisingr (Inheritance, Book 3) (The Inheritance Cycle) Hardcover	Teen & Young Adult	Literature & Fiction	bird	67.0115172863												
0375827196	The Boy and the Tigers (Little Golden Book) Hardcover	Children's Books	Geography & Cultures	umbrella	91.8018102646												
0375828257	The People of Sparks (The City of Ember) Paperback	Children's Books	Science Fiction & Fantasy	kite	52.0162820816												
037582880X	Doctor Dan the Bandage Man (Little Golden Book) Hardcover	Children's Books	Activities, Crafts & Games	dog	88.8541936874												
0375828826	My, Oh My--A Butterfly!: All About Butterflies (Cat in the Hat's Learning Library) Hardcover	Children's Books	Literature & Fiction	kite	71.6807126999												
0375829334	Baby Animals (Little Golden Book) Hardcover	Children's Books	Animals	cat	74.3367493153												
0375829733	Arthur Lost in the Museum (Step into Reading) Paperback	Children's Books	Literature & Fiction	slot	58.45												
0375830251	The Best Time to Read (Picture Book) Hardcover	Children's Books	Growing Up & Facts of Life	teddy bear	97.4434435368	clock	50.0360608101										
0375830367	Night of the New Magicians (Magic Tree House (R) Merlin Mission) Paperback	Children's Books	Science Fiction & Fantasy	bicycle	86.9150817394												
0375831150	Listen Up!: Alexander Graham Bell's Talking Machine (Step into Reading) Paperback	Children's Books	Literature & Fiction	tie	57.1251153946												
0375832335	Little Golden Book Collection: Inspirational Tales Hardcover	Children's Books	Religions	umbrella	64.6710395813												
0375832629	Nurse Nancy (Little Golden Book) Hardcover	Children's Books	Growing Up & Facts of Life	bottle	80.5743455887												
0375833706	Money, Money, Honey Bunny! (Bright & Early Books(R)) Hardcover	Children's Books	Growing Up & Facts of Life	umbrella	55.2495956421												
037583527X	Of Thee I Sing: A Letter to My Daughters Hardcover	Children's Books	Growing Up & Facts of Life	dog	98.9318311214												
037583530X	The House That Jack Built Hardcover	Children's Books	Literature & Fiction	cat	90.131342411												
0375836012	The Boy Who Loved Words Hardcover	Children's Books	Literature & Fiction	tray	94.0855562687												
037583611X	Duck & Goose Hardcover	Children's Books	Growing Up & Facts of Life	bird	50.5982220173												
0375837574	The Best Place to Read Paperback	Children's Books	Literature & Fiction	dog	83.0452144146												
0375838104	Junie B., First Grader: Dumb Bunny (Book 27) Paperback	Children's Books	Literature & Fiction	teddy bear	73.3569264412												
0375838481	SLEEPYTIME TALES: LG Hardcover	Children's Books	Literature & Fiction	teddy bear	85.0211560726												
0375838864	The Chestnut King (100 Cupboards Book 3) (The 100 Cupboards) Paperback	Children's Books	Growing Up & Facts of Life	bakery	55.02												
0375839232	The Animals' Christmas Eve (Little Golden Book) Hardcover	Children's Books	Literature & Fiction	brass	81.5080106258	bird	77.9335319996	zebra	50.9249210358								
0375839305	Grandpa Bunny (Disney Classic) (Little Golden Book) Hardcover	Children's Books	Growing Up & Facts of Life	tray	53.6194205284												
0375841784	ANIMAL TALES: LGB CO Hardcover	Children's Books	Literature & Fiction	cat	82.5646817684												
0375842713	Oh, No! Hardcover	Children's Books	Growing Up & Facts of Life	vase	50.5230247974												
0375843922	Squish #4: Captain Disaster Paperback	Children's Books	Comics & Graphic Novels	sports ball	99.9990701675	slot	66.85										
0375843957	Haiku Baby Board book	Children's Books	Literature & Fiction	tray	54.4234931469												
0375844031	The Donut Chef (A Golden Classic) Hardcover	Children's Books	Literature & Fiction	donut	84.0476512909												
0375844481	Mrs. Harkness and the Panda Hardcover	Children's Books	Growing Up & Facts of Life	teddy bear	90.6520485878												
0375844597	Astronaut Handbook Hardcover	Children's Books	Science, Nature & How It Works	digital_clock	80.7624220848												
0375844643	The Nutcracker Hardcover	Children's Books	Science Fiction & Fantasy	fork	56.7559659481												
0375845623	Panda Kisses (Step into Reading) Paperback	Children's Books	Growing Up & Facts of Life	cake	61.0374212265												
0375846875	Born to Read Hardcover	Children's Books	Growing Up & Facts of Life	bed	63.1878614426												
0375847324	Horse Diaries #1: Elska Paperback	Children's Books	Growing Up & Facts of Life	horse	62.2105181217												
0375847448	The Apple Orchard Riddle (Mr. Tiffin's Classroom Series) Hardcover	Children's Books	Growing Up & Facts of Life	apple	61.4632546902												
0375847588	The Please and Thank You Book (Little Golden Book) Hardcover	Children's Books	Growing Up & Facts of Life	chair	87.7449929714												
0375847596	Change-Up: Mystery at the World Series (The Sports Beat, 4) Paperback	Children's Books	Sports & Outdoors	bird	65.1877820492												
0375849793	Clever Jack Takes the Cake Hardcover	Children's Books	Growing Up & Facts of Life	bird	95.5435812473												
0375849807	The Honeybee Man Hardcover	Children's Books	Geography & Cultures	clock	54.4855892658												
0375851682	The Yellow Tutu Hardcover	Children's Books	Growing Up & Facts of Life	wig	98.33												
0375851992	Horse Diaries #3: Koda Paperback	Children's Books	Literature & Fiction	horse	93.8549280167												
0375852042	Horse Diaries #2: Bell's Star Paperback	Children's Books	Literature & Fiction	horse	92.4891114235												
0375854118	How to Survive Middle School Paperback	Children's Books	Growing Up & Facts of Life	cat	67.1919465065												
0375855238	The Return of the Indian (The Indian in the Cupboard) Paperback	Children's Books	Science Fiction & Fantasy	horse	91.0619854927	cat	66.8737769127										
0375855467	Anatole Paperback	Children's Books	Animals	bicycle	68.2414412498												
0375855505	The Boy on Fairfield Street: How Ted Geisel Grew Up to Become Dr. Seuss Paperback	Children's Books	History	dog	73.302334547												
0375855521	The Big Blue Book of Beginner Books (Beginner Books(R)) Hardcover	Children's Books	Literature & Fiction	clock	99.0653574467												
0375855726	The Diamond of Darkhold (Ember, Book 4) Paperback	Children's Books	Growing Up & Facts of Life	umbrella	81.8365156651												
0375855769	Shampoodle (Step into Reading) Paperback	Children's Books	Literature & Fiction	bottle	66.7290508747	teddy bear	57.9074442387										
0375855823	The Black Stallion Hardcover	Children's Books	Animals	horse	77.1883904934												
037585603X	Babe Ruth and the Baseball Curse (Totally True Adventures): How the Red Sox Curse Became a Legend . . . Paperback	Children's Books	Biographies	frisbee	77.4630784988												
0375856862	Monsters Don't Eat Broccoli Hardcover	Children's Books	Literature & Fiction	broccoli	86.0894560814												
0375856889	I Don't Want to Go To School! Hardcover	Children's Books	Growing Up & Facts of Life	stop sign	62.5097632408												
0375858075	The Big Green Book of Beginner Books (Beginner Books(R)) Hardcover	Children's Books	Literature & Fiction	frisbee	73.5003829002												
0375858245	Because of Mr. Terupt Paperback	Children's Books	Growing Up & Facts of Life	teddy bear	51.9590139389												
0375858709	The Dancing Pancake Hardcover	Children's Books	Growing Up & Facts of Life	slot	99.8655200005	clock	65.22564888										
0375858806	Nini Lost and Found Hardcover	Children's Books	Animals	cat	54.1868686676												
0375858997	How Rocket Learned to Read Hardcover	Children's Books	Growing Up & Facts of Life	book	63.8756036758	dog	57.1180403233										
0375859551	Dash & Lily's Book of Dares Paperback	Teen & Young Adult	Literature & Fiction	street_sign	99.9346911907												
0375861300	Daddies (Little Golden Book) Hardcover	Children's Books	Growing Up & Facts of Life	dog	73.592466116												
0375861556	Hey, Buddy! (Dinosaur Train) Paperback	Children's Books	Animals	bird	61.1322939396	clock	54.1698694229										
0375863397	Barack Obama: Out of Many, One (Step into Reading) Paperback	Children's Books	History	tie	96.1687207222												
0375864350	The Bippolo Seed and Other Lost Stories (Classic Seuss) Hardcover	Children's Books	Literature & Fiction	bird	71.8226850033	cat	69.392645359										
0375864490	Dog Loves Books Hardcover	Children's Books	Animals	jersey	66.8063879013												
037586458X	The Carnival of the Animals (Book & CD) Hardcover	Literature & Fiction	Poetry	tray	77.8451025486												
0375864970	Nosh, Schlep, Schluff: Babyiddish Board book	Children's Books	Education & Reference	teddy bear	58.4784567356												
0375865810	Barbie, I Can Be- A Pet Vet (Step into Reading, Step 1) Paperback	Children's Books	Growing Up & Facts of Life	cat	90.4602527618	teddy bear	69.0643489361	bottle	57.0893645287								
