asin	title	subcat1	subcat2	obj1	pb1	obj2	pb2	obj3	pb3	obj4	pb4	obj5	pb5	obj6	pb6	obj7	pb7
0020421303	Babe Ruth: One of Baseball's Greatest (Childhood of Famous Americans) Paperback	Children's Books	Biographies	cinema	86.2977743149	chair	78.9838910103										
0020421508	George Washington: Our First Leader (Childhood of Famous Americans) Paperback	Children's Books	Literature & Fiction	scoreboard	56.0804724693												
0020430906	Ask Mr. Bear Paperback	Children's Books	Animals	bird	86.1327826977	horse	73.558485508										
0020583516	Power Yoga: The Total Strength and Flexibility Workout Paperback	Health, Fitness & Dieting	Exercise & Fitness	balance_beam	73.0336606503												
0021001251	McGraw Hill Mathematics: Grade 2 1st Edition	Children's Books	Education & Reference	maraca	54.6159565449												
002100126X	McGraw Hill Mathematics (Grade 3)	Children's Books	Education & Reference	hair_spray	80.9227526188	potted plant	53.0888736248										
0021001278	McGraw Hill Mathematics: Grade 4	Children's Books	Education & Reference	wallet	64.19	orange	60.3411734104	lighter	59.2027485371								
0021001286	McGraw Hill Mathematics, Grade 5			coil	86.4881515503	sundial	71.49										
002104001X	Macmillan/McGraw-Hill Math, Grade K, Pupil Edition (Consumable) (MMGH MATHEMATICS) 1st Edition	Children's Books	Education & Reference	umbrella	88.1693124771												
0021040028	Macmillan/McGraw-Hill Math, Grade 1, Pupil Edition (Consumable) (MMGH MATHEMATICS) 1st Edition	Children's Books	Education & Reference	cat	90.1064693928	tabby	79.4661283493										
0021040036	Macmillan/McGraw-Hill Math, Grade 2, Pupil Edition (Consumable) (MMGH MATHEMATICS) 1st Edition	Children's Books	Education & Reference	kuvasz	94.5532143116	dog	88.6467218399	Labrador_retriever	69.42								
0021057117	California Mathematics Grade 4 (Student Edition: Concepts, Skills, and Problem Solving) Hardcover	Business & Money	Management & Leadership	bicycle	55.168402195	tricycle	54.5604586601										
0021057230	Math Connects, Kindergarten, Consumable Student Edition, Volume 1 1st Edition	Children's Books	Education & Reference	cup	58.8743805885												
0021057265	Math Connects, Grade 1, Consumable Student Edition, Volume 2 (ELEMENTARY MATH CONNECTS) 1st Edition	Children's Books	Education & Reference	television	85.62												
0021057273	Math Connects, Grade 2, Consumable Student Edition, Volume 1 1st Edition	Children's Books	Education & Reference	cup	61.8677079678												
0021057281	Math Connects, Grade 2, Consumable Student Edition, Volume 2 1st Edition	Children's Books	Education & Reference	cup	61.8677079678												
0021057338	Math Connects, Grade 4, Student Edition 1st Edition	Children's Books	Education & Reference	nipple	78.900706768												
0021057370	Math Connects, Grade 1, Vol. 1, Teacher Edition			bird	57.9432010651	stop sign	54.2682111263										
0021057443	Macmillan Mcgraw-hill Math Connects 4 : Teacher Edition [Volume 1]			teddy bear	60.7991576195												
0021058539	California Mathematics Grade 5 (Concepts, Skills, and Problem Solving) (Concepts, Skills, and Problem Solving) Hardcover	Business & Money	Management & Leadership	banana	51.7316460609												
0021072922	Math Connects, Grade 4, Problem Solving Practice Workbook (ELEMENTARY MATH CONNECTS) 1st Edition	Education & Teaching	Schools & Teaching	balloon	53.00167799												
0021072949	Math Connects, Grade K, Homework Practice Workbook (ELEMENTARY MATH CONNECTS) 1st Edition	Children's Books	Education & Reference	scissors	72.1658051014	Band_Aid	60.13										
0021072965	Math Connects, Grade 2, Homework Practice Workbook (ELEMENTARY MATH CONNECTS) 1st Edition	Children's Books	Education & Reference	rubber_eraser	57.7603638172												
0021072981	Math Connects, Grade 4, Homework Practice Workbook (ELEMENTARY MATH CONNECTS) 1st Edition	Education & Teaching	Schools & Teaching	balloon	69.5567250252												
002107299X	Math Connects, Grade 5, Homework Practice Workbook (ELEMENTARY MATH CONNECTS) 1st Edition	Education & Teaching	Schools & Teaching	bathing_cap	53.1255424023												
0021492638	We Live Together Hardcover	Politics & Social Sciences	Sociology	flagpole	94.33												
0021492670	Our Nation (McGraw-Hill Social Studies) Mcgraw-Hill Social Studies Edition	Children's Books	Geography & Cultures	stop sign	86.759018898	cowboy_hat	59.3997776508										
0021492689	MacMillan/McGraw-Hill Our World, Grade 6 (Mcgraw-Hill Social Studies)			sundial	78.78												
0021503141	Our Communities			balloon	99.7658491135	clock	53.0404806137										
0021503168	Our Nation	Children's Books	Education & Reference	conch	51.1015892029												
0021513457	TimeLinks: Second Grade, People and Places-Unit 1 Culture Student Edition (OLDER ELEMENTARY SOCIAL STUDIES) 1st Edition	Children's Books	Geography & Cultures	bicycle	95.5946326256												
0021513481	TimeLinks: Fifth Grade, The United States, Volume 1 Student Edition (OLDER ELEMENTARY SOCIAL STUDIES) 1st Edition	Children's Books	Geography & Cultures	umbrella	52.2638559341												
0021517371	TimeLinks: First Grade, Student Practice Workbook (OLDER ELEMENTARY SOCIAL STUDIES) 1st Edition	Children's Books	Geography & Cultures	sports ball	69.460183382												
0021523967	TimeLinks: First Grade, All Together-Unit 2 Geography Student Edition (OLDER ELEMENTARY SOCIAL STUDIES) 1st Edition	Children's Books	Geography & Cultures	horse	99.6341884136	apple	51.8482983112										
0021523983	TimeLinks: First Grade, All Together-Unit 4 Economics Student Edition (OLDER ELEMENTARY SOCIAL STUDIES) 1st Edition	Children's Books	Geography & Cultures	ocarina	52.3565888405												
0021524041	TimeLinks: Our Country and Its Regions, 4th Grade, Vol. 2 1st Edition	Children's Books	Geography & Cultures	horse	66.7181491852												
0021847290	McGraw - Hill Reading 1 Book 1: People Anthology Level 1 Hardcover	Children's Books	Literature & Fiction	pomegranate	80.3145706654												
002184738X	Mcgraw Hill Reading 4th Grade			nipple	93.5010254383												
0021856214	McGraw Hill Reading Practice Book Grade 2 Paperback	Children's Books	Education & Reference	digital_clock	80.93												
0021856249	Mcgraw-Hill Reading: Practice Grade 5 Paperback	Children's Books	Education & Reference	wall_clock	94.8363900185												
0021856443	Grammar Practice Book Grade 1 Paperback	Children's Books	Education & Reference	iron	61.1389279366	hatchet	52.3616731167										
002185646X	Grammar: Practice Book : McGraw-Hill Reading Grade 3 Paperback	Children's Books	Education & Reference	tennis_ball	95.82	teapot	50.8847057819										
0021856516	Spelling: Practice Book : McGraw-Hill Reading Grade 1 Paperback	Children's Books	Education & Reference	nipple	89.8717463017												
0021856524	Spelling Practice Book Grade 2 Paperback	Children's Books	Education & Reference	stop sign	73.4631121159	nipple	59.8980426788										
0021856540	Spelling Practice: Level 4 Paperback	Children's Books	Education & Reference	nipple	62.9599750042	stop sign	51.457875967										
0021911460	Macmillan/McGraw Hill Reading: Book 2, Grade 2			banana	65.8399403095												
0021936021	Treasures a Reading/Language Art Program Grammar : Grade 3			dog	77.5232315063	cat	55.430740118										
0021938997	Treasures a Reading/Language Art Program Grammar : Grade 1			cat	63.4734272957	teddy bear	51.8512487411										
0021987645	Florida Treasures 3.1			dog	90.9142434597												
0021988080	Treasures, A Reading/Language Arts Program, Grade 1, Book 5 Student Edition (ELEMENTARY READING TREASURES) 1st Edition	Children's Books	Education & Reference	teddy	76.3975799084	teddy bear	67.1629607677										
0021988099	Treasures, A Reading/Language Arts Program, Grade 2, Book 1 Student Edition (ELEMENTARY READING TREASURES) 1st Edition	Children's Books	Education & Reference	coral_reef	62.23												
0021988110	Treasures: A Reading/Language Arts Program 3.1 1st Edition	Politics & Social Sciences	Social Sciences	teddy	82.8550994396												
0021988137	Treasures: A Reading/Language Arts Program (Grade 4, Student Edition) 1st Edition	Children's Books	Education & Reference	broccoli	51.5122115612												
0022008314	Phonics / Spelling Practice Book, Grade 1 (Treasures)			cat	53.2005250454												
0022017283	Macmillan/McGraw-Hill Treasures Level 1.4 (A Reading/Language Arts Program) Hardcover	Children's Books		sports ball	80.6247889996												
0022017364	Treasures, Grade 5: Reading/Language Arts Program			clock	53.040933609												
0022446532	McGraw-Hill Language Arts Grade 4 (Hardcover) Hardcover	Children's Books	Education & Reference	tiger	97.8479087353	vase	59.7147643566										
0022446559	McGraw Hill Language Arts Hardcover	Politics & Social Sciences	Sociology	paintbrush	72.3563671112												
0022447156	McGraw-Hill Language Arts: Practice Grade 3 Spiral-bound	Reference	Words, Language & Grammar	screw	94.5413529873												
0022777083	McGraw-Hill Science: Practice Workbook, Grade 4 Paperback	Teen & Young Adult	Education & Reference	scissors	64.1567528248												
0022800344	McGraw- Hill Science Grade 1 Student Edition Hardcover	Children's Books	Science, Nature & How It Works	stopwatch	62.72												
0022800360	McGraw-Hill Science Grade 3 Macmillian/McGraw-Hill Edition Edition	Children's Books	Science, Nature & How It Works	tray	84.04	apple	71.7949032784	bird	52.9785394669								
0022800387	McGraw-Hill Science (Grade 5)	Children's Books	Science, Nature & How It Works	cat	99.0280985832	tiger	97.2216784954										
0022801553	McGraw-Hill Science, Grade 3, Reading In Science Workbook (OLDER ELEMENTARY SCIENCE) 1st Edition	Teen & Young Adult	Education & Reference	clock	66.804087162	apple	51.1338412762										
0022812113	McGraw Hill Science: Grade 1			ice_bear	99.7494459152	teddy bear	88.8567328453										
0022812121	Macmillan Mcgraw Hill Science 2			cat	94.3612754345												
002281213X	Science Macmillan McGraw-Hill 3 Hardcover			dog	67.6536679268												
0022812148	Macmillan Mcgraw Hill Science 4			sea_anemone	71.22												
0022812156	Macmillan McGraw-Hill SCIENCE			African_chameleon	99.498295784												
0022841350	Science - Grade 2: A Closer Look			bird	54.7260522842												
0022841369	Science - Grade 3: A Closer Look Hardcover	Science & Math		sea_anemone	86.5149736404												
0022841377	Science: A Closer Look, Grade 4 Hardcover	Teen & Young Adult		African_chameleon	98.329180479	broccoli	59.8162531853										
0022849661	Health & Wellness, Blue Book Hardcover	Children's Books	Education & Reference	bottle	96.8946278095	nipple	56.3625454903										
0023150203	War and Politics 1st Edition	New, Used & Rental Textbooks	Social Sciences	cowboy_hat	98.5386371613												
0023207000	The Way of Lao Tzu	New, Used & Rental Textbooks	Humanities	brass	98.4303891659												
0023219513	Foods: A Scientific Approach (3rd Edition) 3rd Edition	Crafts, Hobbies & Home	Home Improvement & Design	umbrella	62.6283586025												
0023232005	Washington At Work: Back Rooms and Clean Air (2nd Edition) 2nd Edition	Science & Math	Earth Sciences	dome	98.8831758499												
0023271418	Composition in the Classical Tradition 1st Edition	Reference	Writing, Research & Publishing Guides	pedestal	98.0325698853												
0023370017	Women and Religion 1st Edition	New, Used & Rental Textbooks	Humanities	cat	65.5038833618												
0023393505	Principles of Food Preparation, Laboratory Manual (2nd Edition) 2nd Edition	Business & Money	Industries	bottle	52.9889822006												
0023412003	Epicurus: Letters Principal Doctrines and Vatican Sayings 1st Edition	History	World	brass	67.711442709												
0023589418	Enhancing Teaching 1st Edition	Education & Teaching	Schools & Teaching	cliff	75.77												
0023606924	Algorithms	Computers & Technology	Programming	croquet_ball	99.9673366547	apple	81.0400605202										
0023801417	Principles and Techniques of Vibrations 1st Edition	Engineering & Transportation	Engineering	vending_machine	64.0174388885												
0023984155	Optimization in Operations Research 1st Edition	Engineering & Transportation	Engineering	frisbee	64.9427354336												
0024089400	Jewish People, Jewish Thought : The Jewish Experience in History 1st Edition	New, Used & Rental Textbooks	Humanities	stop sign	56.6240131855												
002415654X	Lines and Fields in Electronic Technology 1st Edition	Crafts, Hobbies & Home	Home Improvement & Design	quill	98.2706427574	clock	63.482517004										
0025005715	A Second Look in the Rearview Mirror: Further Autobiographical Reflections of a Philosopher at Large Hardcover	Biographies & Memoirs	Professionals & Academics	tie	85.5871260166												
002500574X	The FOUR DIMENSIONS OF PHILOSOPHY Hardcover	Politics & Social Sciences	Philosophy	street_sign	57.3861300945												
0025202529	Trattoria Cooking: More than 200 authentic recipes from Italy's family-style restaurants Paperback	Cookbooks, Food & Wine	Regional & International	cinema	99.9726712704												
0025225804	Cassell's Standard Latin Dictionary 1st Edition	Reference	Dictionaries & Thesauruses	stop sign	98.5718369484												
0025229109	Cassell's Spanish-English, English-Spanish Dictionary 19th Edition	New, Used & Rental Textbooks	Humanities	sunscreen	71.9766318798												
0025229303	Cassell's Standard German Dictionary Thumb-Indexed Edition Edition	New, Used & Rental Textbooks	Humanities	stop sign	98.3836829662												
0025668609	Great Sausage Recipes and Meat Curing Hardcover	Cookbooks, Food & Wine	Cooking by Ingredient	pretzel	95.1086342335	cup	78.9708673954	bowl	69.7219729424								
0026217457	Vegetarian Times Complete Cookbook Hardcover	Cookbooks, Food & Wine	Vegetarian & Vegan	pizza	68.9650177956												
